pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250924_205315,8,3,-0.247108,0.7083,3.457,1.677,-124.496,2.53982,3.11043,5.82069,50.0,-1.16323,-4.34257,26.8054,-30.4665,L,4.1934,False,9,2,2,1,0,0,0,0,68415,R,SS,양창섭,69517,LT,2,고승민,False,슬라이더,138,B,True,52,중견수 플라이 아웃,중비,0,0,0,0
250924_205334,8,4,0.233813,0.7083,3.457,1.677,-111.39,3.8014,1.21154,5.60484,50.0,-1.13037,7.49842,21.1907,-42.4723,L,2.7025,False,9,2,2,1,0,0,0,0,68415,R,SS,양창섭,69517,LT,2,고승민,False,커브,124,F,False,33,중견수 플라이 아웃,중비,0,0,0,0
250924_205400,8,5,-1.61761,0.7083,3.457,1.677,-132.704,0.07113,1.64077,5.61067,50.0,-1.18311,-14.2794,27.6483,-21.2678,L,3.9974,False,9,2,2,2,0,0,0,0,68415,R,SS,양창섭,69517,LT,2,고승민,False,직구,149,B,True,51,중견수 플라이 아웃,중비,0,0,0,0
250924_205424,8,6,-0.212937,0.7083,3.457,1.677,-117.579,-0.275834,4.34624,5.42757,50.0,-1.09714,-10.6223,24.9161,-29.6589,L,2.3499,False,9,2,2,2,0,0,0,0,68415,R,SS,양창섭,69517,LT,2,고승민,False,포크,131,H,False,33,중견수 플라이 아웃,중비,0,0,0,0
250924_205500,8,1,-0.173135,0.7083,3.579,1.736,-117.995,1.05054,4.36093,5.48979,50.0,-0.949689,-11.8161,25.0642,-30.6374,L,2.9269,False,9,2,0,0,1,0,0,0,68415,R,SS,양창섭,54529,LT,3,레이예스,False,포크,132,H,False,33,중견수 플라이 아웃,중비,0,0,0,0
250924_205753,8,1,-1.07281,0.7083,3.389,1.644,-118.092,-2.77437,-7.61256,6.22381,50.0,2.15753,0.913929,22.8135,-28.3924,R,2.2196,False,9,2,0,0,2,0,0,0,51454,L,SS,이승현,78513,LT,4,전준우,False,슬라이더,132,H,False,21,3루수 플라이 아웃,3비,0,0,0,0
250924_210040,8,1,0.288055,0.7083,3.545,1.719,-133.322,-1.67749,-5.03101,5.4625,50.0,1.39909,11.1785,33.3676,-10.6775,L,3.9698,True,9,2,0,1,0,0,0,0,55503,L,LT,이영재,54400,SS,4,디아즈,False,직구,149,B,True,54,몸에 맞는 볼,사구,4,0,0,0
250924_210057,8,2,-0.474708,0.7083,3.545,1.719,-107.585,1.12153,-1.95653,5.53559,50.0,1.47392,-8.50384,24.4856,-40.3217,L,1.2009,True,9,2,1,1,0,0,0,0,55503,L,LT,이영재,54400,SS,4,디아즈,False,커브,119,S,False,12,몸에 맞는 볼,사구,4,0,0,0
250924_210119,8,3,2.11559,0.7083,3.545,1.719,-107.072,5.61913,3.51335,5.85483,50.0,1.81977,-11.912,24.9588,-39.1521,L,3.8314,True,9,2,1,2,0,0,0,0,55503,L,LT,이영재,54400,SS,4,디아즈,False,커브,119,B,True,55,몸에 맞는 볼,사구,4,0,0,0
250924_210206,8,1,0.162978,0.7083,3.349,1.624,-132.027,-0.803891,-4.40732,5.51401,50.0,1.2612,8.2037,33.1766,-14.3055,L,4.0566,True,9,2,0,1,0,4,0,0,55503,L,LT,이영재,52430,SS,5,김영웅,True,직구,147,B,True,53,2루수 앞 땅볼로 출루,2땅,5,0,0,0
