pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250910_205750,8,1,-0.154697,0.7083,3.318,1.609,-133.925,1.54786,6.90241,5.04981,50.0,-1.72176,-14.6972,29.1387,-23.8781,R,3.8385,True,0,11,0,1,0,0,0,0,65056,R,HH,엄상백,52516,LT,7,조세진,False,직구,149,B,True,53,볼넷,4구,7,0,0,0
250910_205805,8,2,-0.53016,0.7083,3.318,1.609,-120.973,-2.24467,8.38854,4.38272,50.0,-1.98707,-23.3355,24.0786,-33.9728,R,0.245,True,0,11,0,2,0,0,0,0,65056,R,HH,엄상백,52516,LT,7,조세진,False,체인지업,135,B,True,12,볼넷,4구,7,0,0,0
250910_205824,8,3,-0.002684,0.7083,3.318,1.609,-129.706,0.914007,7.12592,4.96309,50.0,-1.79976,-12.9651,20.0989,-24.7255,R,3.3708,True,0,11,1,2,0,0,0,0,65056,R,HH,엄상백,52516,LT,7,조세진,False,직구,146,T,True,53,볼넷,4구,7,0,0,0
250910_205843,8,4,0.744275,0.7083,3.318,1.609,-132.008,1.23794,9.07299,5.12466,50.0,-1.67676,-14.6147,25.9873,-17.2262,R,4.2751,True,0,11,1,3,0,0,0,0,65056,R,HH,엄상백,52516,LT,7,조세진,False,직구,148,B,True,55,볼넷,4구,7,0,0,0
250910_205901,8,5,0.204641,0.7083,3.318,1.609,-130.811,-4.68839,7.95194,4.8195,50.0,-1.68112,-16.0204,25.3613,-18.9587,R,1.4574,True,0,11,2,3,0,0,0,0,65056,R,HH,엄상백,52516,LT,7,조세진,False,직구,147,T,False,13,볼넷,4구,7,0,0,0
250910_205922,8,6,-0.733256,0.7083,3.318,1.609,-133.795,2.67919,7.48889,4.96193,50.0,-2.10347,-20.414,30.3091,-23.6688,R,4.2001,True,0,11,2,3,0,0,0,0,65056,R,HH,엄상백,52516,LT,7,조세진,False,직구,149,F,True,51,볼넷,4구,7,0,0,0
250910_205949,8,7,0.462008,0.7083,3.318,1.609,-133.343,3.22945,7.90823,4.9689,50.0,-1.71439,-11.7216,27.8159,-23.6808,R,4.422,True,0,11,2,4,0,0,0,0,65056,R,HH,엄상백,52516,LT,7,조세진,False,직구,149,B,True,54,볼넷,4구,7,0,0,0
250910_210023,8,1,-0.044182,0.7083,3.325,1.613,-133.649,-0.218833,8.04149,4.93841,50.0,-1.90579,-16.6343,27.6215,-23.3842,R,3.0764,True,0,11,1,0,0,7,0,0,65056,R,HH,엄상백,68205,LT,8,전민재,True,직구,149,T,False,43,우익수 앞 1루타,우안,8,7,0,0
250910_210039,8,2,-0.035304,0.7083,3.325,1.613,-125.459,2.25179,3.7221,4.56582,50.0,-2.03464,5.89048,20.5801,-37.5155,R,2.303,True,0,11,2,0,0,7,0,0,65056,R,HH,엄상백,68205,LT,8,전민재,True,커터,140,S,False,33,우익수 앞 1루타,우안,8,7,0,0
250910_210056,8,3,-0.585214,0.7083,3.325,1.613,-136.803,-1.31095,7.0469,4.69449,50.0,-1.94874,-18.1988,33.419,-28.7151,R,2.0808,True,0,11,2,0,0,7,0,0,65056,R,HH,엄상백,68205,LT,8,전민재,True,직구,152,H,False,22,우익수 앞 1루타,우안,8,7,0,0
250910_210158,8,1,0.204743,0.7083,3.214,1.559,-121.425,-4.81337,7.54455,4.50499,50.0,-1.8794,-12.3075,19.8655,-26.8353,L,0.0086,True,0,11,0,1,0,8,7,0,65056,R,HH,엄상백,55530,LT,9,박찬형,True,체인지업,137,B,True,13,1루수 인필드플라이 아웃,1비,8,7,0,0
